date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2025-05-15,monthly,998,647,349,2,298,1.85,13704,64.83,34.97,0.51,1.99,145,39,998,106,3.72,14.53,3.91,13553,287,374,998,-87,0.77,28.76,37.47,16075,998,998,998,0,1.00,100.00,100.00,0,586,998,58.72,802,998,80.36,801,998,80.26,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.30,0.10,2.20,2.40,0.10,2.30,12.97,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),64.83
2025-05-16,monthly,998,856,138,4,718,6.20,14422,85.77,13.83,1.03,1.54,291,8,998,283,36.38,29.16,0.80,13836,602,138,998,464,4.36,60.32,13.83,16539,998,998,998,0,1.00,100.00,100.00,0,838,998,83.97,890,998,89.18,890,998,89.18,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.40,0.10,2.30,17.15,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),85.77
2025-05-19,monthly,998,431,559,8,-128,0.77,14294,43.19,56.01,-0.21,1.42,204,4,998,200,51.00,20.44,0.40,14036,429,269,998,160,1.59,42.99,26.95,16699,998,998,998,0,1.00,100.00,100.00,0,635,998,63.63,689,998,69.04,882,998,88.38,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.30,0.10,2.20,2.40,0.05,2.35,8.64,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),43.19
2025-05-20,monthly,998,360,633,5,-273,0.57,14021,36.07,63.43,-0.24,1.48,190,7,998,183,27.14,19.04,0.70,14219,397,259,998,138,1.53,39.78,25.95,16837,998,998,998,0,1.00,100.00,100.00,0,356,998,35.67,574,998,57.52,843,998,84.47,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.30,0.00,2.30,2.35,0.05,2.30,7.21,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),36.07
2025-05-21,monthly,998,36,961,1,-925,0.04,13096,3.61,96.29,-2.51,1.72,75,75,998,0,1.00,7.52,7.52,14219,143,771,998,-628,0.19,14.33,77.25,16209,998,998,998,0,1.00,100.00,100.00,0,53,998,5.31,164,998,16.43,411,998,41.18,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.10,2.20,2.30,0.10,2.20,0.72,Very Poor,Weak Signal (Bearish),Neutral,3.61
2025-05-22,monthly,998,429,554,15,-125,0.77,12971,42.99,55.51,-0.07,1.56,26,138,998,-112,0.19,2.61,13.83,14107,45,863,998,-818,0.05,4.51,86.47,15391,998,998,998,0,1.00,100.00,100.00,0,121,998,12.12,100,998,10.02,335,998,33.57,0,1,0,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.25,0.10,2.15,8.60,Very Poor,Neutral,Neutral,42.99
2025-05-23,monthly,998,349,641,8,-292,0.54,12679,34.97,64.23,-0.40,1.80,27,236,998,-209,0.11,2.71,23.65,13898,69,720,998,-651,0.10,6.91,72.14,14740,998,998,998,0,1.00,100.00,100.00,0,330,998,33.07,116,998,11.62,279,998,27.96,0,1,0,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.25,0.10,2.15,6.99,Very Poor,Neutral,Neutral,34.97
2025-05-27,monthly,998,912,85,1,827,10.73,13506,91.38,8.52,1.98,1.86,138,31,998,107,4.45,13.83,3.11,14005,796,62,998,734,12.84,79.76,6.21,15474,998,998,998,0,1.00,100.00,100.00,0,902,998,90.38,639,998,64.03,530,998,53.11,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.30,0.10,2.20,18.28,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),91.38
2025-05-28,monthly,998,189,807,2,-618,0.23,12888,18.94,80.86,-0.92,1.75,121,61,998,60,1.98,12.12,6.11,14065,559,122,998,437,4.58,56.01,12.22,15911,998,998,998,0,1.00,100.00,100.00,0,502,998,50.30,444,998,44.49,330,998,33.07,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.20,2.00,2.25,0.15,2.10,3.79,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),18.94
2025-05-29,monthly,998,666,322,10,344,2.07,13232,66.73,32.26,0.29,1.80,99,103,998,-4,0.96,9.92,10.32,14061,289,445,998,-156,0.65,28.96,44.59,15755,998,998,998,0,1.00,100.00,100.00,0,481,998,48.20,680,998,68.14,417,998,41.78,0,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.25,0.15,2.10,13.35,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),66.73
2025-05-30,monthly,998,456,539,3,-83,0.85,13149,45.69,54.01,-0.22,2.11,94,148,998,-54,0.64,9.42,14.83,14007,253,526,998,-273,0.48,25.35,52.71,15482,998,998,998,0,1.00,100.00,100.00,0,520,998,52.10,574,998,57.52,404,998,40.48,0,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.25,0.15,2.10,9.14,Very Poor,Neutral,Neutral,45.69
2025-06-02,monthly,998,445,549,4,-104,0.81,13045,44.59,55.01,-0.09,1.96,112,231,998,-119,0.48,11.22,23.15,13888,265,555,998,-290,0.48,26.55,55.61,15192,998,998,998,0,1.00,100.00,100.00,0,444,998,44.49,491,998,49.20,383,998,38.38,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.20,1.90,2.20,0.15,2.05,8.92,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),44.59
2025-06-03,monthly,998,737,257,4,480,2.87,13525,73.85,25.75,1.11,1.92,186,100,998,86,1.86,18.64,10.02,13974,588,214,998,374,2.75,58.92,21.44,15566,998,998,998,0,1.00,100.00,100.00,0,742,998,74.35,663,998,66.43,571,998,57.21,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.20,2.00,2.25,0.15,2.10,14.77,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),73.85
2025-06-04,monthly,998,419,571,8,-152,0.73,13373,41.98,57.21,-0.09,1.65,206,33,998,173,6.24,20.64,3.31,14147,620,114,998,506,5.44,62.12,11.42,16072,998,998,998,0,1.00,100.00,100.00,0,550,998,55.11,595,998,59.62,547,998,54.81,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.20,2.00,2.25,0.10,2.15,8.40,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),41.98
2025-06-05,monthly,998,419,566,13,-147,0.74,13226,41.98,56.71,-0.15,1.85,161,99,998,62,1.63,16.13,9.92,14209,347,312,998,35,1.11,34.77,31.26,16107,998,998,998,0,1.00,100.00,100.00,0,403,998,40.38,525,998,52.61,538,998,53.91,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.25,0.10,2.15,8.40,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),41.98
2025-06-06,monthly,998,827,166,5,661,4.98,13887,82.87,16.63,1.04,1.74,302,36,998,266,8.39,30.26,3.61,14475,546,123,998,423,4.44,54.71,12.32,16530,998,998,998,0,1.00,100.00,100.00,0,798,998,79.96,762,998,76.35,752,998,75.35,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.25,0.10,2.15,16.57,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),82.87
2025-06-09,monthly,998,559,432,7,127,1.29,14014,56.01,43.29,0.18,1.81,392,89,998,303,4.40,39.28,8.92,14778,594,244,998,350,2.43,59.52,24.45,16880,998,998,998,0,1.00,100.00,100.00,0,681,998,68.24,704,998,70.54,697,998,69.84,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.25,0.10,2.15,11.20,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),56.01
2025-06-10,monthly,998,646,348,4,298,1.86,14312,64.73,34.87,0.53,2.12,386,63,998,323,6.13,38.68,6.31,15101,516,263,998,253,1.96,51.70,26.35,17133,998,998,998,0,1.00,100.00,100.00,0,636,998,63.73,687,998,68.84,711,998,71.24,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.20,0.10,2.10,12.95,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),64.73
2025-06-11,monthly,998,340,651,7,-311,0.52,14001,34.07,65.23,-0.37,1.71,341,99,998,242,3.44,34.17,9.92,15343,445,318,998,127,1.40,44.59,31.86,17260,998,998,998,0,1.00,100.00,100.00,0,429,998,42.99,583,998,58.42,632,998,63.33,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.00,2.20,2.20,0.10,2.10,6.81,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),34.07
2025-06-12,monthly,998,553,439,6,114,1.26,14115,55.41,43.99,0.09,1.67,107,101,998,6,1.06,10.72,10.12,15349,221,520,998,-299,0.42,22.14,52.10,16961,998,998,998,0,1.00,100.00,100.00,0,490,998,49.10,562,998,56.31,673,998,67.43,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.00,2.20,2.20,0.10,2.10,11.08,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),55.41
2025-06-13,monthly,998,135,861,2,-726,0.16,13389,13.53,86.27,-1.52,1.91,108,194,998,-86,0.56,10.82,19.44,15263,229,667,998,-438,0.34,22.95,66.83,16523,998,998,998,0,1.00,100.00,100.00,0,191,998,19.14,229,998,22.95,367,998,36.77,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.20,0.15,2.05,2.71,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),13.53
2025-06-16,monthly,998,743,254,1,489,2.93,13878,74.45,25.45,1.08,2.37,142,80,998,62,1.78,14.23,8.02,15325,381,230,998,151,1.66,38.18,23.05,16674,998,998,998,0,1.00,100.00,100.00,0,545,998,54.61,445,998,44.59,521,998,52.20,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.10,2.20,2.20,0.15,2.05,14.89,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),74.45
2025-06-17,monthly,998,212,784,2,-572,0.27,13306,21.24,78.56,-0.99,1.75,81,189,998,-108,0.43,8.12,18.94,15217,212,449,998,-237,0.47,21.24,44.99,16437,998,998,998,0,1.00,100.00,100.00,0,334,998,33.47,277,998,27.76,341,998,34.17,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.20,2.00,2.20,0.20,2.00,4.25,Very Poor,Weak Signal (Bearish),Neutral,21.24
2025-06-18,monthly,998,543,443,12,100,1.23,13406,54.41,44.39,0.23,1.62,118,178,998,-60,0.66,11.82,17.84,15157,267,419,998,-152,0.64,26.75,41.98,16285,998,998,998,0,1.00,100.00,100.00,0,378,998,37.88,346,998,34.67,369,998,36.97,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.20,2.00,2.20,0.20,2.00,10.88,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),54.41
2025-06-20,monthly,998,540,450,8,90,1.20,13496,54.11,45.09,0.13,1.58,114,173,998,-59,0.66,11.42,17.33,15098,396,346,998,50,1.14,39.68,34.67,16335,998,998,998,0,1.00,100.00,100.00,0,581,998,58.22,412,998,41.28,404,998,40.48,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.20,0.20,2.00,2.20,0.15,2.05,10.82,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),54.11
2025-06-23,monthly,998,762,231,5,531,3.30,14027,76.35,23.15,0.85,1.85,169,224,998,-55,0.75,16.93,22.44,15043,513,441,998,72,1.16,51.40,44.19,16407,998,998,998,0,1.00,100.00,100.00,0,758,998,75.95,693,998,69.44,573,998,57.41,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.20,0.20,2.00,2.25,0.15,2.10,15.27,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),76.35
2025-06-24,monthly,998,779,215,4,564,3.62,14591,78.06,21.54,1.12,1.84,310,35,998,275,8.86,31.06,3.51,15318,755,97,998,658,7.78,75.65,9.72,17065,998,998,998,0,1.00,100.00,100.00,0,854,998,85.57,829,998,83.07,711,998,71.24,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.20,2.10,2.30,0.15,2.15,15.61,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),78.06
2025-06-25,monthly,999,260,737,1,-477,0.35,14114,26.03,73.77,-0.81,1.91,180,91,999,89,1.98,18.02,9.11,15407,376,228,999,148,1.65,37.64,22.82,17213,999,999,999,0,1.00,100.00,100.00,0,415,999,41.54,620,999,62.06,542,999,54.25,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.30,0.30,2.00,2.25,0.20,2.05,5.21,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),26.03
2025-06-26,monthly,999,792,204,3,588,3.88,14702,79.28,20.42,1.07,1.88,268,75,999,193,3.57,26.83,7.51,15600,442,298,999,144,1.48,44.24,29.83,17357,999,999,999,0,1.00,100.00,100.00,0,631,999,63.16,720,999,72.07,666,999,66.67,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.20,2.40,2.40,0.30,2.10,2.30,0.15,2.15,15.86,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),79.28
2025-06-27,monthly,999,620,371,8,249,1.67,14951,62.06,37.14,0.28,1.60,323,50,999,273,6.46,32.33,5.01,15873,590,166,999,424,3.55,59.06,16.62,17781,999,999,999,0,1.00,100.00,100.00,0,759,999,75.98,724,999,72.47,702,999,70.27,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.20,2.40,2.40,0.30,2.10,2.30,0.15,2.15,12.41,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),62.06
2025-06-30,monthly,999,632,361,6,271,1.75,15222,63.26,36.14,0.34,1.49,275,59,999,216,4.66,27.53,5.91,16089,463,233,999,230,1.99,46.35,23.32,18011,999,999,999,0,1.00,100.00,100.00,0,676,999,67.67,753,999,75.38,772,999,77.28,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.40,0.20,2.20,2.30,0.15,2.15,12.65,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),63.26
2025-07-01,monthly,999,716,281,2,435,2.55,15657,71.67,28.13,1.09,2.44,550,44,999,506,12.50,55.06,4.40,16595,758,314,999,444,2.41,75.88,31.43,18455,999,999,999,0,1.00,100.00,100.00,0,762,999,76.28,807,999,80.78,842,999,84.28,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.20,2.20,2.40,0.20,2.20,2.35,0.15,2.20,14.33,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),71.67
2025-07-02,monthly,999,667,327,5,340,2.04,15997,66.77,32.73,0.65,2.36,355,75,999,280,4.73,35.54,7.51,16875,434,216,999,218,2.01,43.44,21.62,18673,999,999,999,0,1.00,100.00,100.00,0,683,999,68.37,774,999,77.48,800,999,80.08,1,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.40,0.10,2.30,2.30,0.15,2.15,13.35,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),66.77
2025-07-03,monthly,999,695,294,10,401,2.36,16398,69.57,29.43,0.59,1.31,470,17,999,453,27.65,47.05,1.70,17328,561,63,999,498,8.90,56.16,6.31,19171,999,999,999,0,1.00,100.00,100.00,0,781,999,78.18,821,999,82.18,854,999,85.49,1,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.00,2.20,2.40,0.10,2.30,2.30,0.15,2.15,13.91,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),69.57
2025-07-07,monthly,999,189,807,3,-618,0.23,15780,18.92,80.78,-1.01,1.50,220,44,999,176,5.00,22.02,4.40,17504,324,358,999,-34,0.91,32.43,35.84,19137,999,999,999,0,1.00,100.00,100.00,0,302,999,30.23,586,999,58.66,753,999,75.38,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.40,0.20,2.20,2.30,0.20,2.10,3.78,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),18.92
2025-07-08,monthly,999,572,420,7,152,1.36,15932,57.26,42.04,0.44,1.95,242,66,999,176,3.67,24.22,6.61,17680,332,396,999,-64,0.84,33.23,39.64,19073,999,999,999,0,1.00,100.00,100.00,0,443,999,44.34,568,999,56.86,736,999,73.67,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.30,0.20,2.10,2.25,0.20,2.05,11.45,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),57.26
2025-07-09,monthly,999,611,381,7,230,1.60,16162,61.16,38.14,0.41,1.63,226,63,999,163,3.59,22.62,6.31,17843,348,298,999,50,1.17,34.83,29.83,19123,999,999,999,0,1.00,100.00,100.00,0,652,999,65.27,578,999,57.86,725,999,72.57,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.20,2.00,2.25,0.20,2.05,12.23,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),61.16
2025-07-10,monthly,999,675,319,5,356,2.12,16518,67.57,31.93,0.55,2.71,403,111,999,292,3.63,40.34,11.11,18135,585,241,999,344,2.43,58.56,24.12,19467,999,999,999,0,1.00,100.00,100.00,0,697,999,69.77,635,999,63.56,713,999,71.37,1,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.25,0.20,2.05,13.51,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),67.57
2025-07-11,monthly,1001,207,787,5,-580,0.26,15938,20.68,78.62,-0.93,1.46,86,130,1001,-44,0.66,8.59,12.99,18091,148,403,1001,-255,0.37,14.79,40.26,19212,1001,1001,1001,0,1.00,100.00,100.00,0,331,1001,33.07,460,1001,45.95,611,1001,61.04,0,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.10,0.20,1.90,2.25,0.25,2.00,4.14,Very Poor,Weak Signal (Bearish),Neutral,20.68
2025-07-14,monthly,1001,585,412,4,173,1.42,16111,58.44,41.16,0.23,1.77,128,115,1001,13,1.11,12.79,11.49,18104,256,447,1001,-191,0.57,25.57,44.66,19021,1001,1001,1001,0,1.00,100.00,100.00,0,462,1001,46.15,514,1001,51.35,612,1001,61.14,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.20,1.80,2.10,0.20,1.90,2.25,0.25,2.00,11.69,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),58.44
2025-07-15,monthly,1001,114,886,1,-772,0.13,15339,11.39,88.51,-1.47,1.83,122,182,1001,-60,0.67,12.19,18.18,18044,307,589,1001,-282,0.52,30.67,58.84,18739,1001,1001,1001,0,1.00,100.00,100.00,0,159,1001,15.88,199,1001,19.88,302,1001,30.17,1,1,1,1,1,1,0,1,0,1,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.10,0.30,1.80,2.25,0.25,2.00,2.28,Very Poor,Weak Signal (Bearish),New Highs Expansion (Bullish),11.39
2025-07-16,monthly,1001,697,298,6,399,2.34,15738,69.63,29.77,0.55,1.60,75,254,1001,-179,0.30,7.49,25.37,17865,155,639,1001,-484,0.24,15.48,63.84,18255,1001,1001,1001,0,1.00,100.00,100.00,0,409,1001,40.86,311,1001,31.07,369,1001,36.86,0,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.00,0.40,1.60,2.00,0.30,1.70,2.20,0.25,1.95,13.93,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),69.63
2025-07-17,monthly,1001,770,224,7,546,3.44,16284,76.92,22.38,1.05,2.22,168,100,1001,68,1.68,16.78,9.99,17933,420,174,1001,246,2.41,41.96,17.38,18501,1001,1001,1001,0,1.00,100.00,100.00,0,790,1001,78.92,560,1001,55.94,495,1001,49.45,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.30,1.80,2.25,0.20,2.05,15.38,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),76.92
2025-07-18,monthly,1001,479,515,7,-36,0.93,16248,47.85,51.45,-0.04,2.12,207,100,1001,107,2.07,20.68,9.99,18040,637,159,1001,478,4.01,63.64,15.88,18979,1001,1001,1001,0,1.00,100.00,100.00,0,636,1001,63.54,591,1001,59.04,490,1001,48.95,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.30,1.80,2.25,0.20,2.05,9.57,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),47.85
2025-07-21,monthly,1001,342,657,2,-315,0.52,15933,34.17,65.63,-0.44,1.85,168,108,1001,60,1.56,16.78,10.79,18100,450,277,1001,173,1.62,44.96,27.67,19152,1001,1001,1001,0,1.00,100.00,100.00,0,342,1001,34.17,473,1001,47.25,420,1001,41.96,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.20,1.90,2.25,0.20,2.05,6.83,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),34.17
2025-07-22,monthly,1001,793,204,4,589,3.89,16522,79.22,20.38,1.38,2.94,208,89,1001,119,2.34,20.78,8.89,18219,482,378,1001,104,1.28,48.15,37.76,19256,1001,1001,1001,0,1.00,100.00,100.00,0,731,1001,73.03,753,1001,75.22,640,1001,63.94,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.20,0.20,2.00,2.25,0.20,2.05,15.84,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),79.22
2025-07-23,monthly,1001,708,290,3,418,2.44,16940,70.73,28.97,0.84,2.16,350,63,1001,287,5.56,34.97,6.29,18506,668,148,1001,520,4.51,66.73,14.79,19776,1001,1001,1001,0,1.00,100.00,100.00,0,794,1001,79.32,807,1001,80.62,755,1001,75.42,1,1,1,1,1,1,1,0,1,0,monthly,Russell1000,12;3;1,3;6;12,2.60,0.00,2.60,2.30,0.20,2.10,2.25,0.20,2.05,14.15,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),70.73
2025-07-24,monthly,1001,354,645,2,-291,0.55,16649,35.36,64.44,-0.67,2.59,240,105,1001,135,2.29,23.98,10.49,18641,410,248,1001,162,1.65,40.96,24.78,19938,1001,1001,1001,0,1.00,100.00,100.00,0,452,1001,45.15,624,1001,62.34,653,1001,65.23,1,1,1,1,1,1,0,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.20,2.10,2.25,0.15,2.10,7.07,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),35.36
2025-07-25,monthly,1001,694,302,5,392,2.30,17041,69.33,30.17,0.59,2.20,218,80,1001,138,2.72,21.78,7.99,18779,337,370,1001,-33,0.91,33.67,36.96,19905,1001,1001,1001,0,1.00,100.00,100.00,0,589,1001,58.84,690,1001,68.93,703,1001,70.23,1,1,1,1,1,1,1,0,0,0,monthly,Russell1000,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.10,2.20,2.20,0.15,2.05,13.87,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),69.33
